date,股票代码,open,close,high,low,volume,amount,amplitude,pct_change,change_amount,turnover,momentum_1m,momentum_3m,momentum_6m,volume_ma20,volume_momentum,historical_volatility,volatility_regime,volatility_z_score,atr,atr_ratio,hurst_exponent,skewness,kurtosis,ma5,ma10,ma20,ma60,macd,singal_line,macd_hist,rsi,bb_middle,bb_upper,bb_lower,volume_ma5,volume_ratio,price_momentum,price_acceleration,daily_return,volatility_5d,volatility_20d
2025-01-24,600519,1414.4,1408.4,1420.19,1402.71,31360,4515322685.0,1.23,-0.49,-7.0,0.25,-0.06118558315946643,,,28667.35,1.093927412195407,0.18085186973104087,0.0,,24.589285714285648,0.01745902138191256,,-0.24611857521670763,0.2576517798648843,1424.9900000000002,1427.583,1437.175,,-15.949661718712832,-15.384910768948018,-0.5647509497648144,,1437.175,1498.4347078880294,1375.9152921119705,27009.0,1.1610944499981488,-0.013138072382020138,-0.010755743902622461,-0.004945598417408492,0.1889589830214477,0.18085186973104087
2025-01-27,600519,1409.4,1407.39,1416.37,1399.42,29356,4213534543.0,1.2,-0.07,-1.01,0.23,-0.06259616217188291,,,29097.2,1.0088943266018724,0.18050281064652643,0.0,,24.879285714285647,0.017677605862117567,,-0.22729403525889272,0.2784817328964738,1417.028,1426.6840000000002,1432.476,1475.2621666666666,-16.40465824915941,-15.588860264990297,-0.8157979841691141,,1432.476,1487.0559409461446,1377.8960590538557,26598.2,1.1036837079200847,-0.02750829187396353,-0.014370219491943392,-0.0007171258165293848,0.12548748059913917,0.18050281064652643
2025-02-05,600519,1412.4,1376.2,1415.4,1374.61,40757,5753730034.0,2.9,-2.22,-31.19,0.32,-0.08094029651395751,-0.08052274306483509,,29878.55,1.3640889534465361,0.19264285776824497,0.0,,25.995714285714225,0.018889488654057714,,-0.1426380025129137,-0.27287911625049016,1404.1580000000001,1419.8139999999999,1426.416,1473.2535,-19.062280508065896,-16.283544313605418,-2.7787361944604783,,1426.416,1477.4423042175868,1375.3896957824131,31378.4,1.2988871325497795,-0.04467043837423201,-0.017162146500268483,-0.02216158989334871,0.1709173094460582,0.19264285776824497
2025-02-06,600519,1372.41,1385.24,1394.39,1372.41,27356,3859568163.0,1.6,0.66,9.04,0.22,-0.0742849505479819,-0.0919495775183381,,29278.65,0.9343326963504123,0.19605568767220555,0.0,,25.308571428571376,0.01827017082135325,,-0.19617183049715883,-0.4327173750132606,1398.5260000000003,1413.971,1420.8580000000002,1470.9156666666668,-20.206089622502077,-17.06805337538475,-3.138036247117327,,1420.8580000000002,1463.277888880478,1378.4381111195223,31190.8,0.8770534901317055,-0.019923588509975998,0.024746849864256015,0.006568812672576696,0.17435457015922018,0.19605568767220555
2025-02-07,600519,1386.08,1408.4,1415.08,1375.81,37242,5310850624.0,2.83,1.67,23.16,0.3,-0.0356066831005204,-0.07312835632304926,,28639.3,1.3003809450649981,0.1935303285281235,0.0,,26.974285714285674,0.019152432344707235,,-0.2197699339309383,-0.29286428976516704,1397.126,1412.9330000000002,1418.258,1469.0636666666667,-19.024446169453313,-17.459331934198463,-1.5651142352548497,,1418.258,1456.6570271806668,1379.8589728193333,33214.2,1.1212674097223478,-0.004945598417408492,0.014977990092567506,0.01671912448384405,0.22931274163970455,0.1935303285281235
2025-02-10,600519,1410.4,1403.91,1412.4,1399.49,20840,2988101756.0,0.92,-0.32,-4.49,0.17,-0.030046980793146383,-0.12127110899690796,,28049.9,0.7429616504871674,0.19178095577431495,0.0,,26.29428571428569,0.018729324325836905,,-0.29259819968245576,-0.15210588131781136,1396.2279999999998,1410.609,1416.0835,1465.8345,-18.240030972113573,-17.615471741781487,-0.6245592303320855,,1416.0835,1452.4032642439677,1379.7637357560322,31110.2,0.6698767606765627,-0.0031880147685316995,0.0017575836488767926,-0.0031880147685316995,0.22769654175621837,0.19178095577431495
2025-02-11,600519,1407.35,1390.4,1408.36,1388.3,23573,3348668867.0,1.43,-0.96,-13.51,0.19,-0.015576323987538943,-0.10785439752581016,,27015.8,0.8725634628624731,0.1751397318762624,0.0,,25.10714285714284,0.018057496301167174,,-0.11701218114529059,0.05387255884558394,1392.8300000000002,1404.929,1414.9835,1463.0330000000001,-18.495317857706596,-17.791440964966508,-0.7038768927400874,,1414.9835,1453.0629710683154,1376.9040289316847,29953.6,0.7869838683830992,-0.012071991416735983,-0.008883976648204284,-0.00962312398942955,0.236694657951393,0.1751397318762624
2025-02-12,600519,1390.4,1415.4,1417.4,1389.28,25476,3644170477.0,2.02,1.8,25.0,0.2,0.001982160555004997,-0.08478981979011069,,27078.55,0.9408184707083651,0.18733510026510944,0.0,,26.073571428571427,0.018421344799047213,,-0.1151287567178506,-0.34221802506388244,1400.67,1402.4140000000002,1415.1235000000001,1460.8475,-16.490254103026246,-17.531203592578457,1.0409494895522116,,1415.1235000000001,1453.1866592985928,1377.0603407014075,26897.4,0.9471547435811639,0.028484231943031624,0.04055622335976761,0.017980437284234707,0.19226834868560908,0.18733510026510944
2025-02-13,600519,1415.42,1437.46,1447.65,1406.91,43385,6335985851.0,2.88,1.56,22.06,0.35,0.015944589723655422,-0.057848097947198696,,27484.9,1.5785031053414784,0.19516845301623734,0.0,,26.079285714285724,0.018142616639270467,,-0.17594841101832473,-0.6238298105407081,1411.114,1404.8200000000002,1416.2515,1459.3765,-12.97164000345606,-16.61929087475398,3.6476508712979197,,1416.2515,1455.6021264378749,1376.9008735621253,30103.2,1.4412089080230672,0.03769743871098141,0.009213206767949789,0.015585700155433146,0.2050893756401352,0.19516845301623734
2025-02-14,600519,1437.46,1447.4,1449.4,1430.62,27100,3978694098.0,1.31,0.69,9.94,0.22,0.021886472747811414,-0.05214077091328195,,27354.6,0.9906926074590746,0.19634980188243512,0.0,,26.376428571428587,0.018223316686077507,,-0.24484947180460195,-0.6652006789037371,1418.9140000000002,1408.02,1417.8015,1458.0495,-9.274131634807418,-15.150259026764667,5.876127391957249,,1417.8015,1459.5460818860681,1376.056918113932,28074.8,0.9652784703720062,0.027690996875887608,-0.010006441835093804,0.006914975025392067,0.18844410220706706,0.19634980188243512
2025-02-17,600519,1453.4,1444.02,1467.38,1439.5,32471,4804663813.0,1.93,-0.23,-3.38,0.26,0.02529111047997712,-0.05143465237269429,,27884.55,1.164479971884072,0.195175840125374,0.0,,25.865000000000027,0.017911801775598694,,-0.2856338696278196,-0.5842122952031227,1426.9360000000001,1411.582,1419.5825,1456.7445,-6.541164888603362,-13.428440199132407,6.887275310529045,,1419.5825,1462.6564397951267,1376.5085602048732,30401.0,1.0680898654649518,0.028570207491933175,0.000879210616045567,-0.0023352217769795347,0.1860393418391109,0.195175840125374
2025-02-18,600519,1442.4,1447.4,1465.39,1434.48,27800,4113845397.0,2.14,0.23,3.38,0.22,0.02190090230023012,-0.0398800679261303,,28220.4,0.9851029751527264,0.1945500251948079,0.0,,26.85857142857146,0.01855642630134825,,-0.24574569810345218,-0.5651333918102146,1438.336,1415.583,1421.1335000000001,1455.7425,-4.055778806664648,-11.553907920638856,7.498129113974208,,1421.1335000000001,1465.9217166247058,1376.3452833752945,31246.4,0.8897024937272774,0.04099539700805521,0.012425189516122037,0.0023406878021081656,0.13681729117851463,0.1945500251948079
2025-02-19,600519,1447.45,1463.4,1466.84,1437.3,32393,4803378441.0,2.04,1.11,16.0,0.26,0.012803654232126815,-0.02926661006155795,,28292.2,1.144944543018924,0.1852470282890778,0.0,,26.815000000000037,0.018323766570999066,0.08326370834421322,-0.37083000859192955,-0.4731484360478923,1447.9360000000001,1424.303,1422.0585,1455.0071666666668,-0.785966021024251,-9.400319540715936,8.614353519691685,,1422.0585,1469.5933595741835,1374.5236404258167,32629.8,0.992742830173645,0.03391267486222982,-0.007082722145825393,0.01105430426972509,0.11185614407263599,0.1852470282890778
2025-02-20,600519,1455.4,1446.4,1464.37,1445.79,23750,3513552984.0,1.27,-1.16,-17.0,0.19,0.0018910138743619687,-0.029548321301092306,,28559.75,0.831589912376684,0.1903157216615936,0.0,,25.999285714285747,0.017975169879898886,0.08326370834421322,-0.25551880473554317,-0.7797736886913543,1449.724,1430.4190000000003,1422.1950000000002,1454.2731666666666,0.4286846346317361,-7.4345187056464015,7.863203340278138,,1422.1950000000002,1470.006037483657,1374.3839625163432,28702.8,0.8274454060231058,0.006219303493662398,-0.02769337136856742,-0.011616782834494965,0.1392556104621733,0.1903157216615936
2025-02-21,600519,1452.4,1460.61,1469.13,1445.41,36418,5418169587.0,1.64,0.98,14.21,0.29,0.02948307700982533,-0.021910763193667915,,29063.55,1.2530472017355072,0.1815354300595598,0.0,,26.445000000000032,0.018105449093187117,0.08326370834421322,-0.4494148659750829,-0.40945104092863255,1452.366,1435.6399999999999,1424.2865,1453.7278333333334,2.509009967300699,-5.445812971056982,7.9548229383576805,,1424.2865,1475.0378344496626,1373.5351655503373,30566.4,1.1914389656616415,0.009126709962691493,0.0029074064690290946,0.009824391592920145,0.14794436097385907,0.1815354300595598
2025-02-24,600519,1460.4,1451.47,1471.92,1446.4,34744,5157907322.0,1.75,-0.63,-9.14,0.28,0.017040955750972087,-0.028239547417400424,,29885.3,1.1625782575379868,0.18276702099569034,0.0,,27.057142857142903,0.01864120020196277,0.08326370834421322,-0.2854600204324565,-0.5769020227958175,1453.856,1440.396,1425.5025,1453.0248333333334,3.381184971901348,-3.680413382465316,7.061598354366664,,1425.5025,1477.6878683365512,1373.317131663449,31021.0,1.1200154733889947,0.005159208321214415,-0.003967501641477078,-0.006257659471042842,0.1572677083599581,0.18276702099569034
2025-02-25,600519,1442.41,1426.4,1445.79,1424.4,28387,4142814459.0,1.47,-1.73,-25.07,0.23,-0.014372581536760576,-0.020558386091159897,,29734.15,0.9546935089787332,0.18667295459899033,0.0,,26.077142857142885,0.018281788318243748,0.08468997352075575,-0.11894410021949092,-0.7418670255466023,1449.6560000000002,1443.996,1424.4625,1452.5258333333334,2.0260949046009955,-2.5391117250520536,4.56520662965305,,1424.4625,1475.6466405844515,1373.2783594155487,31138.4,0.9116396475091848,-0.014508774354014098,-0.019667982675228513,-0.017272144791142696,0.20242902981235877,0.18667295459899033
2025-02-26,600519,1427.85,1432.41,1437.36,1417.4,26366,3835949041.0,1.4,0.42,6.01,0.21,-0.005650619555030989,-0.010144496886855592,,30209.65,0.8727674766175708,0.18682731329418606,0.0,,25.932857142857156,0.018104353601871778,0.08468997352075575,-0.2371157630004245,-0.7175757972558576,1443.458,1445.6970000000001,1424.0555,1452.2811666666666,1.420755451250443,-1.7471382897915544,3.1678937410419974,,1424.0555,1474.8288234867996,1373.2821765132003,29933.0,0.8808338622924532,-0.021176711767117662,-0.006667937413103564,0.004213404374649565,0.1770541736474696,0.18682731329418606
2025-02-27,600519,1432.42,1457.96,1462.3,1426.4,49762,7368002361.0,2.51,1.78,25.55,0.4,0.03152681477288799,0.00030188264998076697,,31283.05,1.590701673909673,0.18366322188934017,0.0,,25.692142857142862,0.01762198061479249,0.0801685183062341,-0.316324231338346,-0.5354037541683777,1445.77,1447.7469999999998,1426.2835,1452.2885,2.9684723416310135,-0.8040161635070409,3.772488505138054,,1426.2835,1478.96299776966,1373.60400223034,35135.4,1.4162924002572903,0.007992256637168182,0.029168968404285844,0.01783707178810534,0.21823693634270352,0.18366322188934017
2025-02-28,600519,1457.9,1473.19,1500.78,1454.4,56129,8475738166.0,3.18,1.04,15.23,0.45,0.04082944750600537,0.0038294595828478606,,32733.25,1.7147395996425652,0.18631020952779778,0.0,,28.082857142857133,0.01906261727466052,0.07352855055505814,-0.40644883670492704,-0.6142918017457267,1448.286,1450.326,1429.1730000000002,1452.3821666666668,5.362171075215429,0.4292212842374529,4.932949790977975,,1429.1730000000002,1485.5489000768425,1372.797099923158,39077.6,1.4363471656396505,0.008612839840888453,0.0006205832037202708,0.010446102773738586,0.21974006872739402,0.18631020952779778
2025-03-03,600519,1475.0,1459.42,1493.39,1453.9,31596,4736679903.0,2.68,-0.93,-13.77,0.25,0.03622550411814829,-0.004841393230232027,,32745.05,0.964909200016491,0.18914150270652727,0.0,,29.47071428571428,0.020193442796257607,0.07352855055505814,-0.3663929490624262,-0.7695882125085971,1449.876,1451.866,1431.7240000000002,1452.2638333333334,6.078007164773453,1.558978460344653,4.5190287044288,,1431.7240000000002,1488.755591393214,1374.6924086067863,38448.0,0.8217852684144819,0.005477205867155499,-0.003135633973732954,-0.00934706317582934,0.22781728069512625,0.18914150270652727
2025-03-04,600519,1457.4,1442.51,1458.4,1437.61,25211,3710675863.0,1.42,-1.16,-16.91,0.2,0.024953992852016826,-0.021536228345068076,,32537.8,0.7748218994523293,0.1949433083529058,0.0,,29.02,0.020117711489001808,0.07408746805758006,-0.26306491727421066,-1.0551801940597823,1453.098,1451.377,1433.48,1451.7346666666667,5.22063649801953,2.2913100678796288,2.9293264301399016,,1433.48,1489.510790407459,1377.4492095925411,37812.8,0.6667319003088901,0.011294167134043631,0.005816961266888132,-0.01158679475408042,0.20078539622246414,0.1949433083529058
2025-03-05,600519,1444.4,1438.77,1446.4,1432.5,24605,3606932152.0,0.96,-0.26,-3.74,0.2,0.04546577532335405,-0.023582984961181386,,31730.2,0.7754442140295366,0.17506215706555436,0.0,,27.102857142857147,0.018837518952200247,0.0722748343604921,-0.09893491524481039,-1.22112857699287,1454.3700000000001,1448.9140000000002,1436.6085,1451.1555,4.191065331781829,2.671261120660069,1.5198042111217598,,1436.6085,1485.7348043592772,1387.482195640723,37460.6,0.6568234358232383,0.004440069533164337,-0.006854097600879294,-0.0025927029968596527,0.20253231764259128,0.17506215706555436
2025-03-06,600519,1446.4,1478.38,1482.6,1444.48,42168,6297117400.0,2.65,2.75,39.61,0.34,0.06723744621870575,0.0021148814446267927,,32470.8,1.2986437044975794,0.19638225782361296,0.0,,28.89214285714284,0.019543109929208213,0.0722748343604921,0.14146067389530914,-0.9416389508321197,1458.4540000000002,1452.112,1441.2655,1451.2075,6.496431907159376,3.4362952779599305,3.060136629199446,,1441.2655,1487.459605103531,1395.071394896469,35941.8,1.173230055255997,0.014005871217317445,0.009565801684153108,0.027530460045733562,0.2576406577505283,0.19638225782361296
2025-03-07,600519,1475.4,1493.4,1500.76,1475.4,37991,5760608729.0,1.72,1.02,15.02,0.3,0.060352172678216354,0.016942227548824684,,32508.25,1.168657187021756,0.1917777266225857,0.0,,28.712142857142826,0.019226023072949527,0.07052882949428028,0.17338685478507837,-0.7674268070988287,1462.496,1455.391,1445.5155,1451.6221666666668,9.426774017131493,4.634391025794243,4.7923829913372495,,1445.5155,1494.5323991159946,1396.4986008840053,32314.2,1.17567509020802,0.013718529178178063,-0.00028734203913938217,0.010159769477400937,0.2571191000911165,0.1917777266225857
2025-03-10,600519,1492.21,1495.3,1499.28,1478.54,31369,4758789260.0,1.39,0.13,1.9,0.25,0.06509676546217347,0.024514909011181807,,33034.7,0.949577262696498,0.19051726253292434,0.0,,27.98571428571425,0.01871578565218635,0.07446142765704306,0.12275640446964572,-0.7125434690841262,1469.672,1459.774,1450.085,1452.2185,11.76676542503401,6.0608659056421965,5.705899519391813,,1450.085,1499.8052491842868,1400.3647508157133,32268.8,0.9721154799682666,0.0245851091529512,0.010866579974773138,0.0012722646310432406,0.23557768909057694,0.19051726253292434
2025-03-11,600519,1489.4,1521.08,1521.08,1484.4,39776,6094007854.0,2.45,1.72,25.78,0.32,0.09398734177215173,0.03507924302327958,,33844.85,1.1752452736531556,0.19035033819654076,0.0,,28.49571428571424,0.01873386954382034,0.05844819856552757,-0.08663318707694993,-0.7187004792651541,1485.386,1469.242,1456.6190000000001,1453.0776666666666,15.522522050313455,7.953197134576449,7.569324915737006,,1456.6190000000001,1507.6434890224307,1405.5945109775696,35181.8,1.1305845636095935,0.054467560016914884,0.029882450863963683,0.01724068748746066,0.1931074560779862,0.19035033819654076
2025-03-12,600519,1519.36,1514.98,1522.08,1498.75,29604,4552923644.0,1.53,-0.4,-6.1,0.24,0.07035467005793405,0.03248098574271463,,34051.25,0.8693953966447634,0.18575125377219395,0.0,,28.834999999999955,0.019033254564416662,0.05844819856552757,0.10987318033525302,-0.5543935733351409,1500.628,1477.499,1461.598,1453.872,17.801561890058792,9.922870085672917,7.878691804385875,,1461.598,1515.0628124716775,1408.1331875283224,36181.6,0.818205938930285,0.05296885534171558,-0.0014987046751993027,-0.004010308465037915,0.19942427200530205,0.18575125377219395
2025-03-13,600519,1516.4,1510.17,1527.9,1503.28,25724,3966369271.0,1.63,-0.32,-4.81,0.2,0.050582277072057646,0.010072837450087357,,33168.2,0.7755621348158779,0.18140807525863148,0.0,,28.899285714285675,0.019136445376537525,0.05140433142207472,0.31102882960301154,-0.2705339106456573,1506.986,1482.72,1465.2335,1454.123,19.000563908206004,11.738408850179535,7.262155058026469,,1465.2335,1521.5971094899614,1408.8698905100387,32892.8,0.782055647436521,0.021503267089652223,-0.03146558825206336,-0.003174959405404687,0.14547098064184583,0.18140807525863148
2025-03-14,600519,1520.06,1600.41,1600.41,1513.4,92913,14882842708.0,5.76,5.98,90.24,0.74,0.10571369351941406,0.07835619761205304,,36458.85,2.5484347421819393,0.27245571794024587,0.0,,33.52214285714282,0.0209459718804199,0.05140433142207472,1.7407833139454214,4.509120306756275,1528.3880000000001,1495.442,1472.8840000000002,1456.0611666666668,26.922054789567028,14.775138038057035,12.146916751509993,,1472.8840000000002,1554.8006684149846,1390.967331585016,43877.2,2.1175690335755246,0.07165528324628356,0.05015201615663134,0.059754862035400036,0.4263362617472188,0.27245571794024587
2025-03-17,600519,1629.4,1610.26,1630.39,1599.28,54689,8985138902.0,1.94,0.62,9.85,0.44,0.11512305923740662,0.0633551693169212,,37569.75,1.4556657949547176,0.27101509517637734,0.0,,33.81071428571426,0.02099705282731625,0.04487371988507396,1.6907792741626502,4.46609467969369,1551.3799999999999,1510.526,1481.1960000000001,1457.6601666666668,33.607302006706504,18.54157083178693,15.065731174919573,,1481.1960000000001,1582.275818049114,1380.1161819508864,48541.2,1.1266511746722372,0.0768808934661942,0.005225610219910637,0.0061546728650783145,0.41833115333232057,0.27101509517637734
2025-03-18,600519,1617.44,1596.4,1624.4,1594.1,31613,5153210436.0,1.88,-0.86,-13.86,0.25,0.10294320851181427,0.08782163105102492,,37760.4,0.8371998177985402,0.2755095361657186,0.0,,34.549285714285716,0.0216419980670795,0.04487371988507396,1.6828645339976767,4.242781589275081,1566.444,1525.915,1488.6460000000002,1459.8081666666665,37.3564010855855,22.304536882546646,15.051864203038857,,1488.6460000000002,1600.6150818978722,1376.6769181021282,46908.6,0.6739275953663081,0.049517448128961083,-0.027363445337233117,-0.008607305652503228,0.44944977924363344,0.2755095361657186
2025-03-19,600519,1596.69,1608.11,1620.4,1595.4,27390,4477128770.0,1.57,0.73,11.71,0.22,0.09888615552822189,0.08971214051446075,,37510.25,0.7302004118874175,0.27474997428352244,0.0,,33.7707142857143,0.021000251404266063,0.04487371988507396,1.7303690959774827,4.419081439352356,1585.0700000000002,1542.849,1495.8815,1462.0146666666665,40.80214650538437,26.00405880711419,14.79808769827018,,1495.8815,1619.1171281831023,1372.6458718168976,46465.8,0.5894658006533837,0.06147275871628666,0.011955310587325574,0.007335254322224927,0.43408631996878616,0.27474997428352244
2025-03-20,600519,1608.11,1576.4,1610.0,1567.47,36737,5903879207.0,2.64,-1.97,-31.71,0.29,0.0898783185840708,0.04638504633194396,,38159.6,0.9627197350077045,0.2825896155032875,0.0,,33.49571428571431,0.021248232863305194,0.04487371988507396,1.5585741789368186,3.952695580419356,1598.316,1552.651,1502.3815,1463.1793333333335,40.507250221689674,28.90469709002929,11.602553131660382,,1502.3815,1628.3122706680626,1376.4507293319373,48668.4,0.7548429781952971,0.0438559897230113,-0.017616768993275356,-0.019718800330823072,0.48421859323461763,0.2825896155032875
2025-03-21,600519,1571.4,1546.15,1584.6,1541.23,33614,5324973190.0,2.75,-1.92,-30.25,0.27,0.058564572336215814,0.017190563282062143,,38019.4,0.8841275769738607,0.2938281189108725,0.0,,33.772857142857156,0.021843195771986647,0.04406679563810727,1.5249002973114327,3.6024905838041565,1587.4640000000002,1557.9260000000002,1506.6585,1463.6148333333333,37.40147962652509,30.604053597328452,6.797426029196636,,1506.6585,1632.4261421065933,1380.8908578934067,36808.6,0.9132104997201741,-0.03390381214813698,-0.07775980187114828,-0.019189292057853358,0.20868867791310258,0.2938281189108725
2025-03-24,600519,1542.4,1555.4,1562.06,1534.78,25566,4032223482.0,1.76,0.6,9.25,0.2,0.07160327116647269,0.037258340946830115,,37560.5,0.6806618655236218,0.2919140987180492,0.0,,34.16357142857142,0.021964492367604102,0.04406679563810727,1.4518422182251989,3.5391571348119273,1576.4920000000002,1563.9360000000001,1511.855,1464.546,35.2798476260225,31.539212403067264,3.7406352229552375,,1511.855,1636.6057115051938,1387.1042884948063,30984.0,0.825135553834237,-0.03406903233018266,-0.0001652201820456778,0.005982601946771027,0.20801797200397615,0.2919140987180492
2025-03-25,600519,1560.4,1547.9,1565.2,1539.06,17674,2783286813.0,1.68,-0.48,-7.5,0.14,0.0851794727986539,0.03580032119914356,,37024.85,0.4773550736869967,0.28331373374831736,0.0,,35.03785714285714,0.022635736896994083,0.04406679563810727,1.5594339786599813,4.0277232591770415,1566.792,1566.618,1517.93,1465.437666666667,32.61726018829518,31.75482196011285,0.8624382281823273,,1517.93,1636.8564147543143,1399.0035852456858,28196.2,0.6268220540356502,-0.03038085692808823,0.003688175402094429,-0.004821910762504822,0.20772698649406923,0.28331373374831736
2025-03-26,600519,1545.17,1548.4,1554.98,1543.4,14324,2257639750.0,0.75,0.03,0.5,0.11,0.08097541904901528,0.0330586783200455,,36422.75,0.39327068933564874,0.28365563838701763,0.0,,32.73428571428571,0.021140716684503815,0.04406679563810727,1.5894723736345449,4.075995204102271,1554.85,1569.96,1523.7295000000001,1466.2635,30.199366780522496,31.44373092419478,-1.2443641436722856,,1523.7295000000001,1636.2355504524996,1411.2234495475006,25583.0,0.5599030606261971,-0.03713054455230036,-0.006749687624212131,0.0003230182828348749,0.18377610997736743,0.28365563838701763
2025-03-27,600519,1548.4,1561.4,1570.65,1545.78,17956,2848889210.0,1.61,0.84,13.0,0.14,0.07094844851710613,0.03320496023080688,,34832.45,0.5154963259833862,0.2795185709596436,0.0,,32.69928571428573,0.020942286226646425,0.040105080824964244,1.7232888918065215,4.7324216446074185,1551.8500000000001,1575.083,1528.9015,1467.0998333333334,28.997890557560595,30.954562850867944,-1.9566722933073493,,1528.9015,1638.14011073236,1419.66288926764,21826.8,0.822658383271941,-0.009515351433646235,0.027615193118654124,0.008395763368638676,0.17399248457652514,0.2795185709596436
2025-03-28,600519,1563.33,1557.61,1565.4,1548.4,16228,2569470015.0,1.09,-0.24,-3.79,0.13,0.057304217378613576,0.03674787007454716,,32837.4,0.49419259746508554,0.27905766613160254,0.0,,32.43214285714287,0.020821735130836905,0.040105080824964244,1.8481329262128272,5.109834938645399,1554.142,1570.803,1533.1225,1468.0200000000002,27.42376655885755,30.248403592465866,-2.8246370336083153,,1533.1225,1639.7908712555645,1426.4541287444354,18349.6,0.8843789510398048,0.007411958736215585,0.01692731016986182,-0.002427308825413199,0.08853522411478933,0.27905766613160254
2025-03-31,600519,1553.38,1533.4,1559.36,1532.46,21085,3311857714.0,1.73,-1.55,-24.21,0.17,0.05069137054446293,0.022137195955179045,,32311.85,0.6525469757999001,0.2835054000490754,0.0,,31.733571428571445,0.0206949076748216,0.045306721963862144,1.7745934228189715,4.7959544540917545,1549.742,1563.117,1536.8215,1468.5735,23.94667491817745,28.988057857608187,-5.041382939430736,,1536.8215,1637.7023972110399,1435.9406027889602,17453.4,1.2080740715276106,-0.014144271570014189,-0.021556230306229773,-0.015543043508965515,0.13786840104215692,0.2835054000490754
2025-04-01,600519,1536.4,1528.42,1542.29,1524.61,18556,2893739955.0,1.15,-0.32,-4.98,0.15,0.059555912957276025,0.018016877918168195,,31979.1,0.5802539783796292,0.2794781712940153,0.0,,31.330000000000023,0.02049829235419585,0.03813142650183408,1.8020437737916761,5.041600276157725,1545.846,1556.319,1541.117,1469.0243333333333,20.55229628324946,27.300905542736444,-6.748609259486983,,1541.117,1631.900070552534,1450.3339294474658,17629.8,1.052536046920555,-0.01258479229924414,0.0015594792707700478,-0.003247684883265989,0.13687388613825122,0.2794781712940153
2025-04-02,600519,1530.4,1521.42,1540.2,1517.9,21674,3371883024.0,1.46,-0.46,-7.0,0.17,0.05744490085281173,0.01604113797248563,,31832.55,0.6808753932688396,0.2800977733724767,0.0,,31.16428571428573,0.020483683476151048,0.04014429499009398,1.806073999428047,5.017680960003006,1540.45,1547.65,1545.2495000000001,1469.4246666666666,17.10026406177326,25.26077724654381,-8.16051318477055,,1545.2495000000001,1623.0061382950444,1467.4928617049559,19099.8,1.1347762803798993,-0.017424438129682307,-0.004839645830438166,-0.004579892961358745,0.13491526234831183,0.2800977733724767
2025-04-03,600519,1502.4,1541.28,1558.4,1501.41,35481,5557442052.0,3.75,1.31,19.86,0.28,0.04254657124690531,0.029991980753809155,,31498.2,1.1264453206849916,0.2676804867913712,0.0,,28.78928571428573,0.018678816123148118,0.04014429499009398,2.043716927994026,6.820393443212971,1536.426,1544.1380000000001,1548.3944999999999,1470.1726666666668,15.785079112619314,23.365637619758914,-7.5805585071395996,,1548.3944999999999,1619.573084441929,1477.2159155580707,22604.8,1.5696223810872028,-0.012885871653644188,0.0045385664760381195,0.013053594668138935,0.16206652405564081,0.2676804867913712
2025-04-07,600519,1492.41,1472.4,1509.25,1434.4,101953,15314738235.0,4.86,-4.47,-68.88,0.81,-0.014061872237846496,0.008216926869350827,,34696.3,2.9384401218573735,0.31305670245927264,0.0,,34.201428571428565,0.02322835409632475,0.04014429499009398,0.9535124335861849,4.804231386729248,1519.384,1536.763,1547.3445000000002,1470.3726666666666,9.080075758010025,20.50852524740914,-11.428449489399114,,1547.3445000000002,1622.450145866683,1472.2388541333173,39749.8,2.5648682509094383,-0.05470560666662372,-0.04181973501297953,-0.04469012768607905,0.34005881497290225,0.31305670245927264
2025-04-08,600519,1485.4,1517.4,1517.4,1467.4,73876,11226977557.0,3.4,3.06,45.0,0.59,0.0147796428810274,0.04836258118004699,,36821.65,2.0063196516180017,0.3319796223363475,0.0,,35.60857142857141,0.0234668323636295,0.04014429499009398,0.7578043170768606,3.108570281486978,1516.184,1532.9630000000002,1548.4495000000002,1471.5393333333334,7.313134944478179,17.86944718682295,-10.55631224234477,,1548.4495000000002,1620.93572126053,1475.9632787394703,50308.0,1.468474198934563,-0.01043432894221985,0.04427127772440387,0.030562347188264116,0.4431615248293215,0.3319796223363475
2025-04-09,600519,1497.42,1513.44,1529.2,1492.95,55630,8562928225.0,2.39,-0.26,-3.96,0.44,-0.005022746995555716,0.07153780798640619,,37614.35,1.478956834293295,0.3264841358497377,0.0,,36.41214285714284,0.024059191548487444,0.04014429499009398,0.9282944757348952,3.7413138456902213,1513.188,1529.517,1548.0675,1473.2233333333331,5.529541601175879,15.401466069693535,-9.871924468517657,,1548.0675,1621.2383244632417,1474.8966755367585,57722.8,0.9637439625243405,-0.009800970937307807,0.0006333580049120435,-0.0026097271648872766,0.4430515786091212,0.3264841358497377
2025-04-10,600519,1523.39,1521.4,1527.4,1500.4,38620,5963650791.0,1.78,0.53,7.96,0.31,0.004237679705342723,0.07702109585162131,,38065.15,1.0145763250637394,0.32665196558856713,0.0,,35.30285714285713,0.023204191628011784,0.04014429499009398,0.8531912025675721,3.6274476475547517,1513.184,1526.8170000000002,1548.3885,1475.0366666666669,4.704110445013839,13.261994944757596,-8.557884499743757,,1548.3885,1621.002356086758,1475.774643913242,61112.0,0.6319544442989921,-1.314561396592584e-05,0.009787825323341881,0.005259541177714322,0.44446055387251926,0.32665196558856713
